EVENT_UNIQUE_ID,OCC_YEAR,OCC_MONTH,OCC_TIME_RANGE,DIVISION
GO-2022424805,2022,March,Afternoon,D12
GO-2022421815,2022,March,Night,D41
GO-2022465064,2022,March,Night,D41
GO-2022467283,2022,March,Afternoon,D12
GO-2022470199,2022,March,Morning,D14
GO-2022469994,2022,March,Night,D14
GO-2022481679,2022,March,Evening,D53
GO-2022475548,2022,March,Night,D22
GO-2022481928,2022,March,Evening,D41
GO-2022495403,2022,March,Night,D31
GO-2022494291,2022,March,Night,D32
GO-2022496392,2022,March,Night,D51
GO-2022501897,2022,March,Evening,D55
GO-2022503696,2022,March,Evening,D55
GO-2022498432,2022,March,Morning,D43
GO-2022514139,2022,March,Afternoon,D31
GO-2022512538,2022,March,Night,D13
GO-2022545232,2022,March,Evening,D32
GO-2022567042,2022,March,Evening,D42
GO-2022566563,2022,March,Night,D42
GO-2022567106,2022,March,Night,D23
GO-2022575841,2022,March,Afternoon,D43
GO-2022578784,2022,March,Evening,D33
GO-2022593845,2022,March,Night,D32
GO-2022810559,2022,April,Night,D32
GO-2022626645,2022,April,Evening,D43
GO-2022627272,2022,April,Evening,D53
GO-2022648183,2022,April,Evening,D31
GO-2022647929,2022,April,Evening,D23
GO-2022646404,2022,April,Afternoon,D51
GO-2022658664,2022,April,Evening,D43
GO-2022659872,2022,April,Afternoon,D31
GO-2022656145,2022,April,Night,D13
GO-2022661027,2022,April,Evening,D51
GO-2022656586,2022,April,Night,D13
GO-2022663544,2022,April,Night,D52
GO-2022668604,2022,April,Evening,D13
GO-2022669159,2022,April,Night,D12
GO-2022748979,2022,April,Night,D33
GO-2022696403,2022,April,Afternoon,D41
GO-2022692061,2022,April,Night,D51
GO-2022699476,2022,April,Night,D23
GO-2022699188,2022,April,Night,D42
GO-2022711751,2022,April,Evening,D41
GO-2022711669,2022,April,Evening,D43
GO-2022705546,2022,April,Night,D43
GO-2022705423,2022,April,Night,D31
GO-2022717483,2022,April,Evening,D33
GO-2022730463,2022,April,Evening,D23
GO-2022724236,2022,April,Night,D53
GO-2022723769,2022,April,Night,D55
GO-2022731060,2022,April,Night,D51
GO-2022740744,2022,April,Afternoon,D22
GO-2022749012,2022,April,Afternoon,D31
GO-2022753508,2022,April,Night,D41
GO-2022766004,2022,April,Morning,D55
GO-2022779311,2022,April,Night,D52
GO-2022783839,2022,April,Afternoon,D51
GO-2022792257,2022,April,Evening,D11
GO-2022803764,2022,April,Afternoon,D23
GO-2022792917,2022,April,Night,D31
GO-2022804180,2022,April,Afternoon,D23
GO-2022801625,2022,April,Morning,D31
GO-2022806315,2022,May,Night,D43
GO-2022819182,2022,May,Evening,D23
GO-2022812644,2022,May,Night,D31
GO-2022819835,2022,May,Night,D51
GO-2022819764,2022,May,Night,D51
GO-2022850075,2022,May,Evening,D42
GO-2022841190,2022,May,Night,D11
GO-2022849364,2022,May,Night,D42
GO-2022862256,2022,May,Night,D42
GO-2022868493,2022,May,Evening,D31
GO-2022866751,2022,May,Afternoon,D43
GO-2022876433,2022,May,Evening,D31
GO-2022876276,2022,May,Evening,D33
GO-2022883990,2022,May,Evening,D33
GO-2022884636,2022,May,Night,D33
GO-2022891621,2022,May,Evening,D13
GO-2022887198,2022,May,Morning,D33
GO-2022904010,2022,May,Afternoon,D41
GO-2022907641,2022,May,Night,D41
GO-2022913200,2022,May,Evening,D55
GO-2022907803,2022,May,Night,D43
GO-2022907359,2022,May,Night,D31
GO-2022941781,2022,May,Evening,D13
GO-2022933858,2022,May,Evening,D42
GO-2022951179,2022,May,Night,D33
GO-2022964434,2022,May,Evening,D55
GO-2022961325,2022,May,Night,D31
GO-2022964532,2022,May,Evening,D55
GO-2022961881,2022,May,Afternoon,D51
GO-2022974985,2022,May,Evening,D22
GO-2022973014,2022,May,Afternoon,D31
GO-2022971069,2022,May,Evening,D31
GO-2022976987,2022,May,Afternoon,D23
GO-2022978548,2022,May,Evening,D43
GO-2022985243,2022,May,Evening,D22
GO-20221005396,2022,May,Evening,D31
GO-20221002287,2022,May,Night,D51
GO-20221015318,2022,May,Night,D12
GO-20221030925,2022,June,Night,D31
GO-20221030689,2022,June,Night,D12
GO-20221044627,2022,June,Evening,D51
GO-20221038418,2022,June,Night,D33
GO-20221060544,2022,June,Night,D13
GO-20221068825,2022,June,Morning,D11
GO-20221077088,2022,June,Afternoon,D43
GO-20221080394,2022,June,Evening,D43
GO-20221087191,2022,June,Evening,D43
GO-20221081328,2022,June,Night,D51
GO-20221118573,2022,June,Afternoon,D31
GO-20221121985,2022,June,Afternoon,D33
GO-20221124877,2022,June,Night,D55
GO-20221138855,2022,June,Evening,D23
GO-20221132198,2022,June,Night,D32
GO-20221138539,2022,June,Evening,D41
GO-20221138477,2022,June,Evening,D32
GO-20221140116,2022,June,Morning,D41
GO-20221153656,2022,June,Evening,D23
GO-20221154681,2022,June,Night,D32
GO-20221164624,2022,June,Afternoon,D13
GO-20221164581,2022,June,Afternoon,D32
GO-20221165729,2022,June,Night,D43
GO-20221164082,2022,June,Afternoon,D12
GO-20221165815,2022,June,Evening,D42
GO-20221179743,2022,June,Evening,D43
GO-20221188663,2022,June,Evening,D32
GO-20221188336,2022,June,Evening,D12
GO-20221187494,2022,June,Evening,D43
GO-20221199956,2022,June,Morning,D22
GO-20221230480,2022,June,Night,D51
GO-20221188895,2022,June,Night,D12
GO-20221196132,2022,June,Evening,D41
GO-20221195035,2022,June,Evening,D23
GO-20221208352,2022,June,Afternoon,D51
GO-20221218846,2022,June,Night,D32
GO-20221223339,2022,June,Evening,D55
GO-20221224523,2022,June,Night,D41
GO-20221228286,2022,June,Afternoon,D55
GO-20221253313,2022,June,Afternoon,D43
GO-20221262198,2022,July,Morning,D22
GO-20221266165,2022,July,Night,D23
GO-20221287524,2022,July,Evening,D23
GO-20221288536,2022,July,Night,D31
GO-20221294476,2022,July,Evening,D55
GO-20221288652,2022,July,Night,D43
GO-20221302750,2022,July,Evening,D43
GO-20221306759,2022,July,Morning,D55
GO-20221307488,2022,July,Night,D23
GO-20221309975,2022,July,Evening,D33
GO-20221305976,2022,July,Night,D11
GO-20221318280,2022,July,Evening,D23
GO-20221347514,2022,July,Evening,D23
GO-20221360743,2022,July,Evening,D52
GO-20221367584,2022,July,Evening,D55
GO-20221362949,2022,July,Night,D14
GO-20221376837,2022,July,Night,D13
GO-20221399286,2022,July,Night,D14
GO-20221406411,2022,July,Night,D32
GO-20221415137,2022,July,Morning,D51
GO-20221414635,2022,July,Night,D11
GO-20221426517,2022,July,Evening,D31
GO-20221424507,2022,July,Afternoon,D51
GO-20221433462,2022,July,Night,D13
GO-20221427988,2022,July,Night,D32
GO-20221428109,2022,July,Night,D11
GO-20221449888,2022,July,Evening,D23
GO-20221450484,2022,July,Night,D42
GO-20221450330,2022,July,Night,D41
GO-20221450462,2022,July,Night,D33
GO-20221458014,2022,July,Night,D42
GO-20221484377,2022,August,Evening,D12
GO-20221484583,2022,August,Evening,D41
GO-20221486114,2022,August,Night,D33
GO-20221490255,2022,August,Afternoon,D31
GO-20221485800,2022,August,Night,D51
GO-20221514323,2022,August,Night,D42
GO-20221513770,2022,August,Night,D22
GO-20221527751,2022,August,Night,D12
GO-20221529884,2022,August,Morning,D14
GO-20221547590,2022,August,Evening,D53
GO-20221555028,2022,August,Evening,D55
GO-20221556672,2022,August,Night,D23
GO-20221559109,2022,August,Afternoon,D32
GO-20221563540,2022,August,Night,D43
GO-20221563364,2022,August,Night,D43
GO-20221583164,2022,August,Evening,D31
GO-20221587038,2022,August,Afternoon,D12
GO-20221582811,2022,August,Evening,D31
GO-20221576358,2022,August,Night,D43
GO-20221576388,2022,August,Night,D41
GO-20221576049,2022,August,Night,D23
GO-20221586994,2022,August,Afternoon,D55
GO-20221594291,2022,August,Morning,D31
GO-20221598216,2022,August,Evening,D13
GO-20221604320,2022,August,Evening,D41
GO-20221612603,2022,August,Night,D12
GO-20221613138,2022,August,Night,D43
GO-20221619287,2022,August,Night,D14
GO-20221625982,2022,August,Night,D51
GO-20221705026,2022,August,Evening,D42
GO-20221655025,2022,August,Evening,D31
GO-20221655957,2022,August,Night,D32
GO-20221656781,2022,August,Night,D31
GO-20221659273,2022,August,Afternoon,D31
GO-20221669419,2022,August,Night,D31
GO-20221704453,2022,September,Afternoon,D13
GO-20221707599,2022,September,Night,D13
GO-20221707412,2022,September,Night,D14
GO-20221720142,2022,September,Night,D14
GO-20221727557,2022,September,Night,D12
GO-20221736091,2022,September,Morning,D41
GO-20221757724,2022,September,Evening,D13
GO-20221758114,2022,September,Night,D31
GO-20221758429,2022,September,Night,D13
GO-20221764147,2022,September,Evening,D32
GO-20221764154,2022,September,Evening,D14
GO-20221757893,2022,September,Night,D31
GO-20221766538,2022,September,Morning,D23
GO-20221766117,2022,September,Night,D52
GO-20221765442,2022,September,Night,D11
GO-20221771972,2022,September,Night,D14
GO-20221779521,2022,September,Night,D41
GO-20221779119,2022,September,Night,D22
GO-20221789307,2022,September,Night,D12
GO-20221799868,2022,September,Evening,D12
GO-20221800162,2022,September,Evening,D22
GO-20221796214,2022,September,Morning,D53
GO-20221807733,2022,September,Evening,D43
GO-20221808187,2022,September,Evening,D32
GO-20221812846,2022,September,Night,D23
GO-20221810682,2022,September,Night,D42
GO-20221821231,2022,September,Evening,D13
GO-20221816266,2022,September,Night,D14
GO-20221816726,2022,September,Morning,D43
GO-20221842169,2022,September,Evening,D14
GO-20221841803,2022,September,Evening,D13
GO-20221839939,2022,September,Afternoon,D41
GO-20221850079,2022,September,Night,D32
GO-20221862916,2022,September,Evening,D42
GO-20221881775,2022,September,Afternoon,D31
GO-20221888732,2022,September,Afternoon,D43
GO-20221906948,2022,September,Evening,D43
GO-20221903601,2022,September,Afternoon,D43
GO-20221913631,2022,October,Evening,D43
GO-20221915451,2022,October,Morning,D33
GO-20221939818,2022,October,Evening,D31
GO-20221928612,2022,October,Night,D53
GO-20221946068,2022,October,Afternoon,D31
GO-20221949018,2022,October,Evening,D23
GO-20221963156,2022,October,Evening,D12
GO-20221968025,2022,October,Evening,D32
GO-20221968410,2022,October,Evening,D42
GO-20221980411,2022,October,Afternoon,D51
GO-20221997906,2022,October,Night,D11
GO-20222005508,2022,October,Night,D12
GO-20222004804,2022,October,Night,D42
GO-20222029828,2022,October,Evening,D41
GO-20222050744,2022,October,Evening,D43
GO-20222049451,2022,October,Afternoon,D43
GO-20222061220,2022,October,Night,D13
GO-20222055651,2022,October,Afternoon,D13
GO-20222052791,2022,October,Night,D14
GO-20222060043,2022,October,Night,D31
GO-20222059847,2022,October,Night,D52
GO-20222065748,2022,October,Night,D33
GO-20222070140,2022,October,Afternoon,D42
GO-20222072271,2022,October,Evening,D43
GO-20222089661,2022,October,Morning,D52
GO-20222096151,2022,October,Night,D43
GO-20222099784,2022,October,Afternoon,D55
GO-20222105807,2022,October,Night,D23
GO-20222120467,2022,October,Afternoon,D43
GO-20222123945,2022,November,Night,D31
GO-20222130840,2022,November,Evening,D43
GO-20222154049,2022,November,Night,D33
GO-20222160595,2022,November,Evening,D14
GO-20222198336,2022,November,Night,D55
GO-20222209711,2022,November,Evening,D42
GO-20222222718,2022,November,Afternoon,D14
GO-20222229664,2022,November,Afternoon,D14
GO-20222253956,2022,November,Evening,D32
GO-20222246418,2022,November,Night,D14
GO-20222258851,2022,November,Evening,D23
GO-20222265498,2022,November,Afternoon,D23
GO-20222273728,2022,November,Evening,D11
GO-20222274810,2022,November,Night,D23
GO-20222288400,2022,November,Evening,D31
GO-20222303795,2022,November,Evening,D43
GO-20222304899,2022,November,Night,D51
GO-20222324309,2022,November,Evening,D42
GO-20222331429,2022,November,Evening,D41
GO-20222339409,2022,November,Evening,D14
GO-20222533953,2022,December,Evening,D12
GO-20222348719,2022,December,Night,D42
GO-20222351406,2022,December,Afternoon,D32
GO-20222356727,2022,December,Night,D51
GO-20222363643,2022,December,Night,D41
GO-20222413771,2022,December,Evening,D55
GO-20222438791,2022,December,Morning,D14
GO-20222437044,2022,December,Night,D33
GO-20222455441,2022,December,Afternoon,D43
GO-20222452652,2022,December,Night,D43
GO-20222460569,2022,December,Night,D14
GO-20222462846,2022,December,Afternoon,D43
GO-20222481025,2022,December,Evening,D32
GO-20222510642,2022,December,Evening,D13
GO-20222508473,2022,December,Afternoon,D11
GO-20222526584,2022,December,Evening,D23
GO-20222548732,2022,December,Evening,D55
GO-20222554708,2022,December,Evening,D42
GO-20222558566,2022,December,Morning,D13
GO-20233299,2023,January,Morning,D52
GO-20232147,2023,January,Night,D55
GO-20237179,2023,January,Night,D12
GO-202312152,2023,January,Evening,D22
GO-202346796,2023,January,Night,D23
GO-202368394,2023,January,Night,D31
GO-202375795,2023,January,Evening,D23
GO-202388108,2023,January,Afternoon,D55
GO-2023105466,2023,January,Afternoon,D33
GO-2023110791,2023,January,Night,D42
GO-2023119105,2023,January,Afternoon,D53
GO-2023131226,2023,January,Evening,D11
GO-2023147017,2023,January,Evening,D42
GO-2023190099,2023,January,Morning,D42
GO-2023205173,2023,January,Night,D31
GO-2023224073,2023,January,Afternoon,D41
GO-2023228248,2023,January,Night,D42
GO-2023284877,2023,February,Evening,D41
GO-2023282077,2023,February,Afternoon,D32
GO-2023290870,2023,February,Afternoon,D12
GO-2023308336,2023,February,Afternoon,D41
GO-2023328121,2023,February,Night,D43
GO-2023336413,2023,February,Night,D14
GO-2023370717,2023,February,Afternoon,D12
GO-2023383456,2023,February,Evening,D13
GO-2023404253,2023,February,Night,D23
GO-2023410787,2023,February,Afternoon,D31
GO-2023425891,2023,February,Afternoon,D33
GO-2023517303,2023,February,Afternoon,D13
GO-2023437808,2023,February,Morning,D51
GO-2023445497,2023,February,Night,D31
GO-2023464991,2023,February,Afternoon,D14
GO-2023466291,2023,February,Evening,D41
GO-2023503432,2023,March,Night,D13
GO-2023499339,2023,March,Evening,D41
GO-2023506042,2023,March,Evening,D33
GO-2023504836,2023,March,Evening,D14
GO-2023506913,2023,March,Night,D43
GO-2023507246,2023,March,Night,D12
GO-2023546968,2023,March,Evening,D23
GO-2023539958,2023,March,Night,D42
GO-2023543636,2023,March,Afternoon,D53
GO-2023582452,2023,March,Afternoon,D31
GO-2023605514,2023,March,Afternoon,D43
GO-2023602110,2023,March,Night,D14
GO-2023612975,2023,March,Afternoon,D42
GO-2023621135,2023,March,Afternoon,D33
GO-2023637728,2023,March,Afternoon,D23
GO-2023640898,2023,March,Night,D12
GO-2023657495,2023,March,Night,D55
GO-2023657450,2023,March,Night,D13
GO-2023681181,2023,March,Morning,D52
GO-2023686290,2023,March,Evening,D32
GO-2023699898,2023,March,Morning,D13
GO-2023710985,2023,March,Evening,D31
GO-2023725302,2023,April,Afternoon,D43
GO-2023722157,2023,April,Night,D41
GO-2023745352,2023,April,Night,D32
GO-2023745877,2023,April,Night,D12
GO-2023761870,2023,April,Night,D43
GO-2023762421,2023,April,Night,D41
GO-2023777821,2023,April,Night,D41
GO-2023791066,2023,April,Evening,D31
GO-2023809585,2023,April,Evening,D31
GO-2023810402,2023,April,Night,D55
GO-2023828737,2023,April,Evening,D14
GO-2023834466,2023,April,Evening,D12
GO-2023853735,2023,April,Evening,D23
GO-2023861436,2023,April,Evening,D22
GO-2023869623,2023,April,Evening,D11
GO-2023871238,2023,April,Night,D23
GO-2023878789,2023,April,Evening,D41
GO-2023887801,2023,April,Evening,D31
GO-2023883648,2023,April,Afternoon,D52
GO-2023910944,2023,April,Evening,D31
GO-2023935923,2023,April,Afternoon,D32
GO-2023938879,2023,April,Night,D23
GO-2023962302,2023,April,Evening,D23
GO-2023971486,2023,May,Evening,D22
GO-2023968860,2023,May,Afternoon,D42
GO-2023972496,2023,May,Night,D52
GO-2023977468,2023,May,Afternoon,D23
GO-2023982267,2023,May,Morning,D31
GO-2023989623,2023,May,Night,D31
GO-20231006471,2023,May,Evening,D41
GO-2023998085,2023,May,Night,D13
GO-20231007778,2023,May,Night,D14
GO-20231014321,2023,May,Evening,D33
GO-20231015945,2023,May,Night,D51
GO-20231015436,2023,May,Night,D32
GO-20231041455,2023,May,Night,D22
GO-20231126566,2023,May,Evening,D41
GO-20231067014,2023,May,Evening,D33
GO-20231077176,2023,May,Evening,D23
GO-20231079101,2023,May,Night,D42
GO-20231078075,2023,May,Night,D13
GO-20231095701,2023,May,Morning,D23
GO-20231105457,2023,May,Evening,D12
GO-20231117838,2023,May,Afternoon,D32
GO-20231115071,2023,May,Morning,D55
GO-20231128816,2023,May,Evening,D43
GO-20231155897,2023,May,Night,D31
GO-20231145952,2023,May,Evening,D11
GO-20231146318,2023,May,Night,D55
GO-20231153638,2023,May,Evening,D43
GO-20231157797,2023,May,Afternoon,D12
GO-20231162965,2023,May,Evening,D12
GO-20231163775,2023,May,Night,D41
GO-20231179681,2023,May,Evening,D23
GO-20231194143,2023,May,Afternoon,D22
GO-20231236001,2023,May,Evening,D43
GO-20231268707,2023,June,Evening,D55
GO-20231261444,2023,June,Night,D55
GO-20231270306,2023,June,Night,D42
GO-20231274913,2023,June,Afternoon,D33
GO-20231282752,2023,June,Afternoon,D41
GO-20231284476,2023,June,Evening,D12
GO-20231296125,2023,June,Evening,D43
GO-20231324001,2023,June,Night,D23
GO-20231338629,2023,June,Night,D31
GO-20231343735,2023,June,Morning,D31
GO-20231380883,2023,June,Afternoon,D55
GO-20231396751,2023,June,Morning,D42
GO-20231411799,2023,June,Evening,D22
GO-20231431899,2023,June,Evening,D42
GO-20231443012,2023,June,Night,D42
GO-20231453717,2023,June,Night,D43
GO-20231461303,2023,June,Evening,D43
GO-20231462261,2023,June,Night,D53
GO-20231469984,2023,June,Evening,D32
GO-20231472515,2023,June,Night,D31
GO-20231482496,2023,June,Morning,D51
GO-20231500195,2023,June,Night,D33
GO-20231501491,2023,June,Night,D41
GO-20231509006,2023,June,Evening,D23
GO-20231504918,2023,June,Afternoon,D43
GO-20231509901,2023,June,Night,D42
GO-20231514208,2023,June,Afternoon,D43
GO-20231509572,2023,June,Night,D51
GO-20231514151,2023,June,Afternoon,D43
GO-20231519342,2023,July,Night,D55
GO-20231528493,2023,July,Night,D14
GO-20231527522,2023,July,Night,D31
GO-20231534477,2023,July,Evening,D23
GO-20231534557,2023,July,Evening,D32
GO-20231539464,2023,July,Afternoon,D13
GO-20231535446,2023,July,Night,D13
GO-20231552939,2023,July,Evening,D41
GO-20231576848,2023,July,Afternoon,D55
GO-20231572848,2023,July,Night,D41
GO-20231601867,2023,July,Night,D14
GO-20231582778,2023,July,Night,D53
GO-20231582493,2023,July,Night,D12
GO-20231599562,2023,July,Morning,D52
GO-20231632947,2023,July,Evening,D23
GO-20231648924,2023,July,Evening,D13
GO-20231653806,2023,July,Afternoon,D43
GO-20231655298,2023,July,Evening,D11
GO-20231675042,2023,July,Evening,D55
GO-20231683614,2023,July,Evening,D23
GO-20231702066,2023,July,Night,D55
GO-20231709728,2023,July,Evening,D31
GO-20231701871,2023,July,Night,D31
GO-20231702623,2023,July,Night,D23
GO-20231716198,2023,July,Evening,D23
GO-20231711054,2023,July,Night,D23
